Registration Date,ZIP Code,Vehicle Count,Registration Year
2022-09-01,87124,1,2022
2022-09-01,87110,1,2022
2022-12-01,87740,1,2022
2022-12-01,87113,1,2022
2022-12-01,87105,1,2022
2022-12-01,87120,1,2022
2023-03-01,87124,1,2023
2023-03-01,87114,1,2023
2023-03-01,87122,1,2023
2023-03-01,87107,1,2023
2023-02-01,87505,1,2023
2023-02-01,87507,1,2023
2023-02-01,88011,1,2023
2023-02-01,87122,1,2023
2023-01-01,87544,1,2023
2023-01-01,87144,1,2023
2023-01-01,87109,1,2023
2025-01-01,87120,1,2025
2024-06-01,88012,1,2024
2022-10-01,87506,1,2022
2025-03-01,87107,1,2025
2022-10-01,87123,1,2022
2024-02-01,87501,1,2024
2024-01-01,87122,1,2024
2025-02-01,87107,1,2025
2024-07-01,88005,1,2024
2022-10-01,87109,1,2022
2023-04-01,87122,1,2023
2024-11-01,87107,1,2024
2023-10-01,87114,1,2023
2025-03-01,87508,1,2025
2025-04-01,88310,1,2025
2024-09-01,87120,1,2024
2022-08-01,87506,1,2022
2024-09-01,87506,1,2024
2025-03-01,87507,1,2025
2024-05-01,87114,1,2024
2024-10-01,87701,1,2024
2023-07-01,87004,1,2023
2024-10-01,87507,1,2024
2024-12-01,88012,1,2024
2025-02-01,87501,1,2025
2024-01-01,87547,1,2024
2023-05-01,87107,1,2023
2023-11-01,87122,1,2023
2023-04-01,87111,1,2023
2025-06-01,88011,1,2025
2023-02-01,87508,1,2023
2025-05-01,87108,1,2025
2023-07-01,87505,1,2023
2023-07-01,87120,1,2023
2022-11-01,87501,1,2022
2023-12-01,87501,1,2023
2023-07-01,87111,1,2023
2022-11-01,87506,1,2022
2023-05-01,87506,1,2023
2023-04-01,87506,1,2023
2023-06-01,87506,1,2023
2023-01-01,87111,1,2023
2023-01-01,87059,1,2023
2023-01-01,87112,1,2023
2023-01-01,87114,1,2023
2023-01-01,87501,1,2023
2023-01-01,87144,1,2023
2024-01-01,87120,1,2024
2023-02-01,87501,1,2023
2023-12-01,88201,1,2023
2023-06-01,87059,1,2023
2023-04-01,87506,1,2023
2025-05-01,88201,1,2025
2023-02-01,87501,1,2023
2024-06-01,87508,1,2024
2023-03-01,87107,1,2023
2023-06-01,87501,1,2023
2023-02-01,87109,1,2023
2023-05-01,88011,1,2023
2024-09-01,88310,1,2024
2024-01-01,87506,1,2024
2023-09-01,87047,1,2023
2023-10-01,88201,1,2023
2023-10-01,87501,1,2023
2023-10-01,87144,1,2023
2023-06-01,87144,1,2023
2024-01-01,87501,1,2024
2024-09-01,87123,1,2024
2023-03-01,87501,1,2023
2024-10-01,87124,1,2024
2022-10-01,88011,1,2022
2022-11-01,87506,1,2022
2024-02-01,87506,1,2024
2023-06-01,87506,1,2023
2022-10-01,87048,1,2022
2022-12-01,87111,1,2022
2023-07-01,87501,1,2023
2024-12-01,87043,1,2024
2023-05-01,87507,1,2023
2024-04-01,87120,1,2024
2023-08-01,87114,1,2023
2025-01-01,87507,1,2025
2024-06-01,87124,1,2024
2023-09-01,87014,1,2023
2024-02-01,87114,1,2024
2025-01-01,87112,1,2025
2024-01-01,87031,1,2024
2024-02-01,87120,1,2024
2024-08-01,87123,1,2024
2023-05-01,87120,1,2023
2024-08-01,87121,1,2024
2024-08-01,87111,1,2024
2025-01-01,87110,1,2025
2023-01-01,87047,1,2023
2023-05-01,88011,1,2023
2024-05-01,87506,1,2024
2023-10-01,87102,1,2023
2023-11-01,87113,1,2023
2024-02-01,87144,1,2024
2023-12-01,88011,1,2023
2024-02-01,87111,1,2024
2023-06-01,87506,1,2023
2024-03-01,87122,1,2024
2025-05-01,87507,1,2025
2023-10-01,87501,1,2023
2024-11-01,87123,1,2024
2025-04-01,87114,1,2025
2025-04-01,87110,1,2025
2024-01-01,87506,1,2024
2023-12-01,87505,1,2023
2022-10-01,87114,1,2022
2023-05-01,87507,1,2023
2023-03-01,87108,1,2023
2023-07-01,87506,1,2023
2022-12-01,87122,1,2022
2022-12-01,87501,1,2022
2022-12-01,87540,1,2022
2022-12-01,87106,1,2022
2022-12-01,87059,1,2022
2025-02-01,87107,1,2025
2024-06-01,88007,1,2024
2023-09-01,87111,1,2023
2023-03-01,87111,1,2023
2023-09-01,87124,1,2023
2023-08-01,87122,1,2023
2023-01-01,87122,1,2023
2023-05-01,87043,1,2023
2023-06-01,87048,1,2023
2023-01-01,87506,1,2023
2024-05-01,87506,1,2024
2023-11-01,87109,1,2023
2023-11-01,87506,1,2023
2023-01-01,87111,1,2023
2025-01-01,88012,1,2025
2023-06-01,87112,1,2023
2024-03-01,87123,1,2024
2025-05-01,88310,1,2025
2024-07-01,88011,1,2024
2023-06-01,87122,1,2023
2025-03-01,87105,1,2025
2024-10-01,87124,1,2024
2024-11-01,88012,1,2024
2024-11-01,87124,1,2024
2024-01-01,87505,1,2024
2024-05-01,88012,1,2024
2024-04-01,87122,1,2024
2024-04-01,87109,1,2024
2024-06-01,88011,1,2024
2022-12-01,87124,1,2022
2024-02-01,87113,1,2024
2024-03-01,87120,1,2024
2023-05-01,87107,1,2023
2023-01-01,87122,1,2023
2023-03-01,87122,1,2023
2022-12-01,87123,1,2022
2023-11-01,87106,1,2023
2024-04-01,87047,1,2024
2025-05-01,87124,1,2025
2023-07-01,87102,1,2023
2023-06-01,87122,1,2023
2023-05-01,87111,1,2023
2024-11-01,87122,1,2024
2023-07-01,87111,1,2023
2023-01-01,87107,1,2023
2023-06-01,87122,1,2023
2023-02-01,87506,1,2023
2023-10-01,87113,1,2023
2023-02-01,87107,1,2023
2023-11-01,87107,1,2023
2023-04-01,87122,1,2023
2023-04-01,87506,1,2023
2023-05-01,87102,1,2023
2023-05-01,87111,1,2023
2023-10-01,87120,1,2023
2023-08-01,88101,1,2023
2023-06-01,87111,1,2023
2023-01-01,87110,1,2023
2022-11-01,87112,1,2022
2023-03-01,88201,1,2023
2024-04-01,87505,1,2024
2024-09-01,87124,1,2024
2023-11-01,87144,1,2023
2023-01-01,88007,1,2023
2024-09-01,87112,1,2024
2023-11-01,87501,1,2023
2024-10-01,88130,1,2024
2023-05-01,87124,1,2023
2024-02-01,87506,1,2024
2024-08-01,88012,1,2024
2024-03-01,87144,1,2024
2023-10-01,87401,1,2023
2024-11-01,87110,1,2024
2024-07-01,88220,1,2024
2023-05-01,87505,1,2023
2023-04-01,87506,1,2023
2023-04-01,87102,1,2023
2023-04-01,87124,1,2023
2024-05-01,87144,1,2024
2023-03-01,87505,1,2023
2024-02-01,87508,1,2024
2025-04-01,87120,1,2025
2023-07-01,87114,1,2023
2023-09-01,87144,1,2023
2023-08-01,87120,1,2023
2024-01-01,87122,1,2024
2024-07-01,88240,1,2024
2025-05-01,87110,1,2025
2025-01-01,88011,1,2025
2023-10-01,87059,1,2023
2024-10-01,87111,1,2024
2025-02-01,87002,1,2025
2023-07-01,88001,1,2023
2023-08-01,88007,1,2023
2025-06-01,87106,1,2025
2025-05-01,87031,1,2025
2023-04-01,88012,1,2023
2025-03-01,87507,1,2025
2025-04-01,87031,1,2025
2024-06-01,88012,1,2024
2023-11-01,87123,1,2023
2025-05-01,87401,1,2025
2025-06-01,87020,1,2025
2023-10-01,88005,1,2023
2023-12-01,87111,1,2023
2023-03-01,87508,1,2023
2023-08-01,87505,1,2023
2022-11-01,87110,1,2022
2025-05-01,87111,1,2025
2024-08-01,88011,1,2024
2023-09-01,88007,1,2023
2025-03-01,87507,1,2025
2024-12-01,87144,1,2024
2023-02-01,88007,1,2023
2024-12-01,87505,1,2024
2023-08-01,87114,1,2023
2023-09-01,87122,1,2023
2023-04-01,88312,1,2023
2023-03-01,87048,1,2023
2024-04-01,87113,1,2024
2022-12-01,87102,1,2022
2023-02-01,87402,1,2023
2022-11-01,88007,1,2022
2023-12-01,87544,1,2023
2023-05-01,87506,1,2023
2024-10-01,87501,1,2024
2024-08-01,87110,1,2024
2024-08-01,87114,1,2024
2023-08-01,87122,1,2023
2023-01-01,87111,1,2023
2025-01-01,87111,1,2025
2023-03-01,87107,1,2023
2022-11-01,87110,1,2022
2025-06-01,87801,1,2025
2023-07-01,87114,1,2023
2025-06-01,87120,1,2025
2023-12-01,87501,1,2023
2023-12-01,88005,1,2023
2024-11-01,87120,1,2024
2024-05-01,87124,1,2024
2023-04-01,87015,1,2023
2023-06-01,87122,1,2023
2023-06-01,88012,1,2023
2025-05-01,87120,1,2025
2024-01-01,87123,1,2024
2024-02-01,87505,1,2024
2023-08-01,87122,1,2023
2023-07-01,87507,1,2023
2023-05-01,87124,1,2023
2023-12-01,87114,1,2023
2025-05-01,87124,1,2025
2024-04-01,87109,1,2024
2025-01-01,87124,1,2025
2022-12-01,87508,1,2022
2024-03-01,88005,1,2024
2023-01-01,87506,1,2023
2024-02-01,87031,1,2024
2023-11-01,87937,1,2023
2023-07-01,87122,1,2023
2023-02-01,87123,1,2023
2024-01-01,87120,1,2024
2023-03-01,87105,1,2023
2023-03-01,87004,1,2023
2023-03-01,87106,1,2023
2023-03-01,87544,1,2023
2024-07-01,87111,1,2024
2023-05-01,87111,1,2023
2023-02-01,87111,1,2023
2024-02-01,87111,1,2024
2023-10-01,87112,1,2023
2025-01-01,87506,1,2025
2022-11-01,87123,1,2022
2023-09-01,87114,1,2023
2023-02-01,88007,1,2023
2023-06-01,87122,1,2023
2023-02-01,88310,1,2023
2025-02-01,87059,1,2025
2025-03-01,87506,1,2025
2025-03-01,88101,1,2025
2022-12-01,87144,1,2022
2023-08-01,87505,1,2023
2024-10-01,87105,1,2024
2023-04-01,88011,1,2023
2023-02-01,87106,1,2023
2025-06-01,87111,1,2025
2023-11-01,87144,1,2023
2023-07-01,87144,1,2023
2024-11-01,88061,1,2024
2023-08-01,87402,1,2023
2023-06-01,87544,1,2023
2023-09-01,87402,1,2023
2023-09-01,87107,1,2023
2024-03-01,87109,1,2024
2023-11-01,87123,1,2023
2025-06-01,87121,1,2025
2023-10-01,87505,1,2023
2023-03-01,87505,1,2023
2022-12-01,87301,1,2022
2023-07-01,88007,1,2023
2023-11-01,88415,1,2023
2022-12-01,88011,1,2022
2025-04-01,87122,1,2025
2023-08-01,87016,1,2023
2023-01-01,87112,1,2023
2023-01-01,87104,1,2023
2023-01-01,88081,1,2023
2023-01-01,87114,1,2023
2024-02-01,87547,1,2024
2024-02-01,88021,1,2024
2024-02-01,87144,1,2024
2024-02-01,87105,1,2024
2024-02-01,87031,1,2024
2024-02-01,87113,1,2024
2023-05-01,88242,1,2023
2023-05-01,87107,1,2023
2023-05-01,87122,1,2023
2023-05-01,87508,1,2023
2023-05-01,87544,1,2023
2023-12-01,87013,1,2023
2023-12-01,87123,1,2023
2023-12-01,87120,1,2023
2023-12-01,87123,1,2023
2023-12-01,88011,1,2023
2023-12-01,87106,1,2023
2023-12-01,87111,1,2023
2023-12-01,87505,1,2023
2023-12-01,87121,1,2023
2024-01-01,88210,1,2024
2024-01-01,87113,1,2024
2024-01-01,87109,1,2024
2024-01-01,87114,1,2024
2024-01-01,87111,1,2024
2024-01-01,87124,1,2024
2024-01-01,87043,1,2024
2024-01-01,87401,1,2024
2024-01-01,88011,1,2024
2025-02-01,87120,1,2025
2024-11-01,87123,1,2024
2024-01-01,87124,1,2024
2025-02-01,87008,1,2025
2023-05-01,87031,1,2023
2024-03-01,87507,1,2024
2023-02-01,87048,1,2023
2023-06-01,87047,1,2023
2023-08-01,87506,1,2023
2024-06-01,87107,1,2024
2023-03-01,87114,1,2023
2023-12-01,87505,1,2023
2023-02-01,87105,1,2023
2024-06-01,87508,1,2024
2023-09-01,87111,1,2023
2023-08-01,88310,1,2023
2024-05-01,87109,1,2024
2023-08-01,87109,1,2023
2024-05-01,87507,1,2024
2024-10-01,87106,1,2024
2024-05-01,87122,1,2024
2024-01-01,87047,1,2024
2023-02-01,87114,1,2023
2025-02-01,87114,1,2025
2023-09-01,87109,1,2023
2024-01-01,87114,1,2024
2024-01-01,87110,1,2024
2025-06-01,87105,1,2025
2024-09-01,87144,1,2024
2025-04-01,87123,1,2025
2024-08-01,87104,1,2024
2024-08-01,87031,1,2024
2024-01-01,87008,1,2024
2022-12-01,87047,1,2022
2025-01-01,88231,1,2025
2023-12-01,87111,1,2023
2024-06-01,87068,1,2024
2023-08-01,87505,1,2023
2024-02-01,87114,1,2024
2024-12-01,87002,1,2024
2024-08-01,87004,1,2024
2024-10-01,87112,1,2024
2024-05-01,87116,1,2024
2024-10-01,87121,1,2024
2024-06-01,87124,1,2024
2023-12-01,87507,1,2023
2025-01-01,87505,1,2025
2024-08-01,88001,1,2024
2024-08-01,87121,1,2024
2024-03-01,88130,1,2024
2024-02-01,87113,1,2024
2023-07-01,87109,1,2023
2023-08-01,88061,1,2023
2024-07-01,87123,1,2024
2024-05-01,88005,1,2024
2023-07-01,87107,1,2023
2024-02-01,87547,1,2024
2024-01-01,87102,1,2024
2023-07-01,87301,1,2023
2024-04-01,87059,1,2024
2025-03-01,87111,1,2025
2024-08-01,87059,1,2024
2025-05-01,87113,1,2025
2025-02-01,87507,1,2025
2024-01-01,87937,1,2024
2024-07-01,87106,1,2024
2024-06-01,87701,1,2024
2023-12-01,87109,1,2023
2024-02-01,87106,1,2024
2025-06-01,87544,1,2025
2023-02-01,87109,1,2023
2023-12-01,87121,1,2023
2024-02-01,87045,1,2024
2025-04-01,87111,1,2025
2024-05-01,87124,1,2024
2024-05-01,88240,1,2024
2023-08-01,87048,1,2023
2024-01-01,87015,1,2024
2024-08-01,87124,1,2024
2023-12-01,87123,1,2023
2024-05-01,87413,1,2024
2025-03-01,87507,1,2025
2024-07-01,87105,1,2024
2024-02-01,87144,1,2024
2025-01-01,87124,1,2025
2025-04-01,87114,1,2025
2024-08-01,87111,1,2024
2024-07-01,87102,1,2024
2023-12-01,87571,1,2023
2024-05-01,87144,1,2024
2024-03-01,87507,1,2024
2023-12-01,87124,1,2023
2024-09-01,87504,1,2024
2024-09-01,87110,1,2024
2024-06-01,87114,1,2024
2024-09-01,87507,1,2024
2023-07-01,87508,1,2023
2024-07-01,87507,1,2024
2024-11-01,87144,1,2024
2024-08-01,87114,1,2024
2025-03-01,87510,1,2025
2024-04-01,88004,1,2024
2024-03-01,87122,1,2024
2024-04-01,87102,1,2024
2023-07-01,87113,1,2023
2023-07-01,87043,1,2023
2024-02-01,87015,1,2024
2024-01-01,88011,1,2024
2024-03-01,87120,1,2024
2024-05-01,88030,1,2024
2024-01-01,87501,1,2024
2023-12-01,87507,1,2023
2024-02-01,88011,1,2024
2023-09-01,88021,1,2023
2024-04-01,87401,1,2024
2024-07-01,87544,1,2024
2024-02-01,88005,1,2024
2023-09-01,87540,1,2023
2024-06-01,87114,1,2024
2024-02-01,88004,1,2024
2024-05-01,87114,1,2024
2024-01-01,87107,1,2024
2024-02-01,87102,1,2024
2024-08-01,87004,1,2024
2024-02-01,87535,1,2024
2024-04-01,87507,1,2024
2025-01-01,87122,1,2025
2025-04-01,87507,1,2025
2025-01-01,87144,1,2025
2023-02-01,88012,1,2023
2025-02-01,87111,1,2025
2025-03-01,87144,1,2025
2023-03-01,87122,1,2023
2024-07-01,87321,1,2024
2024-01-01,87048,1,2024
2024-04-01,87111,1,2024
2024-08-01,87122,1,2024
2025-06-01,87507,1,2025
2024-03-01,87506,1,2024
2024-07-01,87123,1,2024
2024-03-01,87102,1,2024
2024-01-01,88005,1,2024
2024-04-01,87740,1,2024
2023-07-01,87506,1,2023
2024-07-01,87043,1,2024
2024-05-01,87047,1,2024
2023-12-01,87501,1,2023
2023-01-01,87507,1,2023
2024-01-01,88004,1,2024
2024-06-01,88101,1,2024
2024-01-01,87122,1,2024
2024-03-01,87124,1,2024
2025-01-01,87048,1,2025
2025-05-01,88240,1,2025
2024-07-01,87106,1,2024
2024-03-01,87031,1,2024
2023-01-01,87047,1,2023
2024-05-01,87109,1,2024
2023-06-01,87109,1,2023
2024-03-01,87113,1,2024
2024-10-01,87123,1,2024
2024-09-01,87123,1,2024
2024-04-01,87105,1,2024
2023-07-01,88101,1,2023
2023-02-01,87122,1,2023
2024-12-01,87122,1,2024
2024-08-01,88001,1,2024
2023-11-01,87548,1,2023
2023-11-01,87124,1,2023
2023-11-01,87114,1,2023
2023-11-01,87505,1,2023
2023-11-01,87122,1,2023
2023-11-01,87043,1,2023
2023-11-01,87114,1,2023
2023-11-01,87557,1,2023
2023-11-01,87506,1,2023
2023-11-01,87505,1,2023
2023-11-01,87120,1,2023
2023-11-01,87544,1,2023
2023-11-01,88260,1,2023
2023-11-01,87123,1,2023
2023-11-01,87122,1,2023
2023-11-01,87501,1,2023
2023-11-01,87048,1,2023
2023-12-01,87507,1,2023
2023-12-01,87043,1,2023
2023-12-01,87107,1,2023
2023-12-01,88061,1,2023
2023-12-01,88260,1,2023
2023-12-01,88011,1,2023
2023-12-01,87144,1,2023
2023-11-01,87144,1,2023
2023-11-01,88101,1,2023
2023-11-01,87544,1,2023
2023-11-01,87501,1,2023
2023-11-01,87104,1,2023
2023-10-01,87112,1,2023
2023-10-01,87507,1,2023
2023-10-01,87109,1,2023
2023-10-01,87111,1,2023
2023-10-01,87544,1,2023
2023-10-01,87114,1,2023
2023-08-01,87114,1,2023
2023-08-01,87111,1,2023
2023-08-01,88101,1,2023
2024-05-01,87114,1,2024
2024-07-01,87114,1,2024
2023-09-01,87102,1,2023
2024-08-01,87144,1,2024
2024-03-01,88002,1,2024
2025-02-01,87107,1,2025
2025-03-01,88005,1,2025
2023-09-01,87529,1,2023
2024-01-01,87505,1,2024
2025-02-01,88081,1,2025
2024-07-01,87121,1,2024
2025-04-01,88240,1,2025
2025-06-01,87020,1,2025
2024-08-01,88242,1,2024
2023-07-01,88012,1,2023
2023-09-01,87110,1,2023
2024-02-01,87122,1,2024
2024-04-01,87120,1,2024
2024-06-01,87102,1,2024
2025-03-01,87106,1,2025
2024-06-01,87506,1,2024
2025-05-01,88007,1,2025
2024-11-01,87113,1,2024
2023-07-01,87507,1,2023
2024-11-01,87544,1,2024
2024-01-01,87043,1,2024
2024-02-01,87104,1,2024
2024-06-01,87111,1,2024
2025-03-01,87104,1,2025
2024-04-01,87112,1,2024
2024-07-01,87122,1,2024
2024-05-01,87048,1,2024
2024-09-01,87111,1,2024
2024-11-01,87122,1,2024
2024-06-01,87506,1,2024
2024-11-01,87114,1,2024
2025-04-01,88011,1,2025
2024-10-01,88435,1,2024
2024-01-01,87507,1,2024
2023-07-01,87505,1,2023
2024-10-01,87144,1,2024
2024-04-01,87402,1,2024
2024-10-01,87402,1,2024
2024-10-01,87506,1,2024
2024-01-01,87109,1,2024
2024-05-01,87122,1,2024
2024-05-01,87506,1,2024
2025-04-01,88005,1,2025
2024-03-01,87110,1,2024
2025-02-01,87112,1,2025
2024-12-01,87120,1,2024
2023-08-01,87043,1,2023
2025-01-01,87120,1,2025
2025-04-01,88012,1,2025
2023-08-01,88220,1,2023
2025-05-01,87144,1,2025
2024-06-01,87506,1,2024
2024-08-01,87120,1,2024
2024-01-01,87114,1,2024
2025-05-01,87109,1,2025
2024-01-01,87506,1,2024
2024-09-01,87047,1,2024
2025-06-01,88008,1,2025
2023-10-01,87031,1,2023
2023-12-01,87120,1,2023
2024-12-01,88011,1,2024
2024-07-01,88203,1,2024
2024-03-01,88001,1,2024
2024-11-01,88011,1,2024
2024-09-01,87120,1,2024
2024-04-01,87505,1,2024
2023-08-01,87508,1,2023
2025-05-01,87144,1,2025
2024-10-01,87506,1,2024
2024-10-01,87110,1,2024
2024-06-01,87109,1,2024
2024-10-01,87122,1,2024
2024-10-01,87121,1,2024
2025-03-01,87112,1,2025
2024-08-01,87113,1,2024
2025-04-01,87111,1,2025
2024-10-01,88081,1,2024
2025-01-01,88012,1,2025
2025-04-01,87144,1,2025
2024-06-01,87120,1,2024
2024-12-01,87122,1,2024
2024-04-01,88011,1,2024
2024-07-01,88007,1,2024
2025-04-01,87031,1,2025
2024-04-01,87120,1,2024
2024-10-01,87120,1,2024
2024-11-01,88007,1,2024
2024-12-01,88011,1,2024
2024-07-01,87124,1,2024
2024-04-01,88101,1,2024
2024-10-01,88201,1,2024
2024-09-01,87501,1,2024
2024-06-01,88242,1,2024
2025-01-01,87114,1,2025
2024-03-01,87114,1,2024
2024-05-01,87506,1,2024
2024-03-01,87107,1,2024
2024-09-01,87048,1,2024
2024-09-01,87114,1,2024
2024-06-01,87144,1,2024
2024-05-01,87047,1,2024
2024-05-01,88310,1,2024
2024-04-01,87105,1,2024
2024-11-01,87301,1,2024
2024-06-01,87144,1,2024
2024-07-01,87121,1,2024
2024-07-01,87110,1,2024
2024-08-01,87144,1,2024
2024-12-01,87111,1,2024
2024-06-01,87123,1,2024
2024-10-01,87507,1,2024
2024-12-01,87106,1,2024
2024-05-01,88005,1,2024
2023-12-01,87701,1,2023
2023-10-01,87043,1,2023
2025-05-01,87114,1,2025
2025-03-01,88011,1,2025
2024-12-01,88011,1,2024
2024-07-01,88240,1,2024
2025-02-01,87124,1,2025
2024-08-01,88011,1,2024
2024-11-01,88008,1,2024
2024-02-01,88008,1,2024
2024-02-01,87507,1,2024
2024-02-01,87124,1,2024
2024-02-01,88011,1,2024
2024-02-01,87144,1,2024
2024-02-01,87112,1,2024
2024-02-01,88011,1,2024
2024-02-01,88240,1,2024
2024-02-01,87144,1,2024
2024-02-01,88011,1,2024
2024-02-01,87120,1,2024
2024-02-01,87109,1,2024
2024-04-01,87111,1,2024
2024-04-01,87002,1,2024
2024-04-01,87109,1,2024
2024-04-01,88011,1,2024
2024-04-01,87501,1,2024
2025-01-01,88337,1,2025
2024-07-01,87112,1,2024
2024-08-01,87109,1,2024
2025-03-01,87413,1,2025
2024-10-01,87111,1,2024
2024-10-01,88011,1,2024
2024-11-01,88007,1,2024
2024-12-01,87113,1,2024
2024-11-01,87507,1,2024
2024-12-01,87144,1,2024
2024-06-01,87059,1,2024
2024-08-01,87501,1,2024
2024-10-01,87124,1,2024
2025-01-01,87508,1,2025
2025-03-01,87113,1,2025
2024-08-01,87401,1,2024
2024-10-01,87547,1,2024
2024-06-01,87144,1,2024
2024-11-01,87107,1,2024
2024-11-01,87402,1,2024
2024-07-01,87107,1,2024
2024-05-01,87059,1,2024
2024-09-01,87508,1,2024
2024-03-01,87048,1,2024
2024-09-01,87110,1,2024
2024-08-01,87109,1,2024
2024-11-01,87035,1,2024
2025-01-01,88005,1,2025
2024-09-01,88012,1,2024
2024-11-01,87120,1,2024
2025-01-01,87109,1,2025
2024-10-01,87114,1,2024
2024-08-01,88011,1,2024
2024-07-01,87111,1,2024
2024-05-01,87144,1,2024
2024-10-01,87107,1,2024
2024-08-01,87114,1,2024
2024-05-01,87107,1,2024
2025-03-01,87048,1,2025
2024-07-01,87031,1,2024
2024-03-01,87114,1,2024
2024-07-01,87004,1,2024
2024-11-01,87107,1,2024
2024-09-01,88021,1,2024
2024-11-01,87508,1,2024
2024-07-01,87120,1,2024
2024-06-01,87111,1,2024
2024-05-01,87031,1,2024
2025-05-01,87144,1,2025
2025-02-01,87112,1,2025
2025-05-01,87124,1,2025
2024-10-01,87124,1,2024
2025-03-01,87015,1,2025
2025-05-01,87507,1,2025
2025-02-01,87114,1,2025
2025-05-01,87122,1,2025
2025-03-01,87506,1,2025
2025-03-01,88061,1,2025
2025-06-01,87106,1,2025
2025-04-01,87124,1,2025
2025-04-01,87031,1,2025
2025-02-01,87112,1,2025
2024-09-01,87002,1,2024
2024-08-01,87323,1,2024
2025-05-01,88061,1,2025
2024-08-01,87110,1,2024
2025-03-01,87124,1,2025
2025-05-01,87121,1,2025
2025-04-01,87111,1,2025
2024-11-01,87016,1,2024
2025-04-01,87144,1,2025
2025-04-01,87401,1,2025
2025-02-01,87124,1,2025
2025-03-01,87144,1,2025
2025-05-01,87107,1,2025
2024-08-01,88001,1,2024
2024-06-01,87106,1,2024
2024-10-01,87111,1,2024
2024-09-01,87124,1,2024
2024-07-01,87107,1,2024
2024-07-01,88044,1,2024
2024-10-01,87102,1,2024
2024-10-01,87112,1,2024
2025-03-01,87505,1,2025
2025-04-01,87505,1,2025
2025-02-01,87043,1,2025
2024-11-01,88011,1,2024
2025-02-01,87501,1,2025
2025-03-01,87505,1,2025
2025-04-01,87144,1,2025
2025-04-01,87112,1,2025
2024-08-01,88310,1,2024
2025-03-01,87121,1,2025
2024-10-01,87301,1,2024
2025-03-01,87120,1,2025
2025-04-01,88415,1,2025
2025-05-01,87121,1,2025
2025-05-01,87108,1,2025
2024-08-01,87107,1,2024
2025-04-01,87124,1,2025
2025-02-01,87114,1,2025
2025-02-01,87718,1,2025
2025-03-01,87401,1,2025
2025-04-01,87402,1,2025
2024-10-01,87114,1,2024
2024-08-01,87144,1,2024
2025-01-01,87123,1,2025
2025-01-01,87544,1,2025
2025-01-01,87121,1,2025
2025-01-01,87144,1,2025
2025-01-01,87109,1,2025
2025-01-01,87108,1,2025
2025-01-01,88011,1,2025
2025-01-01,87122,1,2025
2025-01-01,87108,1,2025
2025-01-01,88007,1,2025
2025-01-01,87107,1,2025
2025-01-01,87015,1,2025
2025-01-01,87111,1,2025
2024-12-01,87122,1,2024
2024-12-01,87043,1,2024
2024-12-01,87106,1,2024
2024-12-01,87120,1,2024
2024-12-01,87144,1,2024
2024-12-01,87540,1,2024
2024-12-01,88008,1,2024
2024-12-01,87121,1,2024
2024-12-01,87505,1,2024
2024-12-01,87043,1,2024
2024-12-01,87508,1,2024
2024-12-01,87112,1,2024
2024-12-01,87144,1,2024
2024-12-01,87120,1,2024
2024-12-01,87107,1,2024
2024-12-01,87571,1,2024
2024-12-01,87112,1,2024
2024-12-01,87109,1,2024
2024-12-01,87114,1,2024
2024-12-01,87056,1,2024
2024-07-01,87501,1,2024
2024-09-01,87501,1,2024
2023-12-01,87506,1,2023
2025-04-01,87108,1,2025
2023-09-01,87114,1,2023
2025-06-01,87122,1,2025
2024-09-01,87506,1,2024
2024-08-01,87110,1,2024
2024-09-01,87110,1,2024
2024-06-01,87107,1,2024
2024-01-01,87106,1,2024
2024-08-01,87506,1,2024
2024-05-01,87113,1,2024
2023-08-01,87111,1,2023
2024-06-01,87114,1,2024
2023-08-01,87122,1,2023
2025-05-01,87106,1,2025
2024-12-01,87111,1,2024
2025-03-01,87106,1,2025
2025-01-01,87043,1,2025
2024-02-01,87506,1,2024
2024-05-01,87544,1,2024
2024-12-01,88008,1,2024
2025-01-01,87111,1,2025
2025-01-01,87110,1,2025
2024-10-01,87106,1,2024
2024-08-01,87547,1,2024
2024-01-01,88310,1,2024
2024-06-01,88011,1,2024
2024-08-01,88260,1,2024
2024-05-01,87505,1,2024
2024-10-01,88242,1,2024
2025-05-01,87120,1,2025
2025-02-01,87123,1,2025
2024-12-01,88242,1,2024
2024-07-01,87124,1,2024
2023-12-01,87507,1,2023
2023-09-01,87110,1,2023
2024-04-01,87501,1,2024
2024-08-01,87111,1,2024
2024-02-01,87122,1,2024
2025-05-01,87104,1,2025
2025-01-01,87111,1,2025
2024-11-01,87505,1,2024
2025-05-01,87111,1,2025
2025-04-01,87507,1,2025
2025-04-01,87508,1,2025
2025-03-01,87501,1,2025
2025-06-01,87505,1,2025
2025-01-01,87507,1,2025
2024-08-01,87144,1,2024
2024-10-01,87104,1,2024
2025-03-01,87114,1,2025
2024-08-01,87113,1,2024
2024-10-01,87102,1,2024
2025-04-01,87121,1,2025
2024-10-01,87111,1,2024
2025-05-01,87506,1,2025
2025-01-01,87110,1,2025
2025-03-01,87015,1,2025
2024-11-01,87031,1,2024
2025-03-01,87120,1,2025
2025-05-01,87120,1,2025
2025-04-01,87507,1,2025
2025-04-01,87124,1,2025
2025-01-01,87501,1,2025
2025-01-01,87108,1,2025
2025-03-01,87112,1,2025
2024-08-01,87105,1,2024
2025-06-01,87111,1,2025
2025-03-01,87104,1,2025
